,blog_id,url,user,date,text,sentiment,toxicity
934,563,http://warrenkinsella.com/2019/03/the-liberal-lavscam-jonestown-massacre/,106,2019-03-01 23:09:00,Huh He does seem to be making a lot of spending announcements lately Thats certainly consistent with this theory,-0.025,0.05628618
935,563,http://warrenkinsella.com/2019/03/the-liberal-lavscam-jonestown-massacre/,244,2019-03-01 18:01:00,Does that mean the 6943276 who voted for this regime are about to drink the KoolAid,-0.3125,0.2275113
936,563,http://warrenkinsella.com/2019/03/the-liberal-lavscam-jonestown-massacre/,116,2019-03-01 18:13:00,When I read there was going to be a cabinet shuffle for a brief moment I thought the PM was going to say  Im big enough to admit we made a mistake and Im going to reappoint JWR to justice LavScam would mostly be forgotten by Monday if he did that but then I remembered there hasnt been much smart on display from the PM  PMO since he took his tickle trunk to India,0.142857,0.18433213
937,563,http://warrenkinsella.com/2019/03/the-liberal-lavscam-jonestown-massacre/,35,2019-03-01 18:14:00,If Trudeau is at all inclusive he will keep JWR in caucus If he boots her from caucus he will feel the wrath of the feministMarxist base Harper would have booted her by now so I see Trudeau as much more mature than Harper would have ever been in similar circumstance Liberals are entitled to curry favour with Quebec nearing election Harper could never curry favour with Quebec on his best days In my estimation the whole JWR debacle will peter out when the Norman trial fires up Only the dedicated pundits will hang on to the JWR affair after that turns to yesterdays news People on talk radio in Ottawa are starting to complain about the media fixation on the JWR issue to the exclusion of other more pertinent issues de jour I also think that JWR is pretty well the first AG that had issues with the PMO  PM with respect to jurisprudence I dont recall any AG ever stepping out on caucus in the past All in all its a good learning experience so far on the curve for moi Trudeau will scrape out of this by the time the Norman trial pushes the next shuffle on media Scheer could not make the RCMP open a criminal file either eh RW,0.1125,0.1967234
938,563,http://warrenkinsella.com/2019/03/the-liberal-lavscam-jonestown-massacre/,98,2019-03-01 18:16:00,Who is the compliant former Supreme Court justice Gerry and Katie own Who are the editors and oped writers that Gerry and Katie own They are like Vito Corleone who owned judges newspaper reporters and editors and some cops Ben Rhodes in his New York Magazine profile explained how exactly this was done during his time as Obamas Gerry Butts,0.317273,0.22568849
939,563,http://warrenkinsella.com/2019/03/the-liberal-lavscam-jonestown-massacre/,25,2019-03-01 18:52:00,The stuff in JWRs relating to Katie Telford is just brutal Some of the stuff attributed to Telford is like stuff that Frank Underwood would say or do in House of Cards Also the overriding theme of disrespect for rule of law and prosecutorial independence is positively    Trumpian I were advising the opposition I would have them use that analogy It perfectly fits and rightly craps all over the Liberal brand,0.159497,0.2569767
940,563,http://warrenkinsella.com/2019/03/the-liberal-lavscam-jonestown-massacre/,6,2019-03-01 20:55:00,Wheres the Wizard when you need him,0.0,0.062522344
941,563,http://warrenkinsella.com/2019/03/the-liberal-lavscam-jonestown-massacre/,5,2019-03-02 19:17:00,Des You made my day,0.0,0.06477982
942,563,http://warrenkinsella.com/2019/03/the-liberal-lavscam-jonestown-massacre/,95,2019-03-01 22:04:00,Many Liberals in Toronto I speak to in Toronto are thoroughly pissed at Jody View right or wrong is that shes not a team player only became issue when she was moved to Veteran Affairs Personally Ive always taken the view that you try and fix whats broken first before you napalm everything Note before the Globe and Mail article broke many Conservatives and NDP were in privately in support of SNC Lavalin handling They likely would rightly or wrongly have done the same,0.01044,0.42416546
943,563,http://warrenkinsella.com/2019/03/the-liberal-lavscam-jonestown-massacre/,Blogger,2019-03-01 22:40:00,I take it you arent familiar with the Rule of Law stuff,0.375,0.07170728
944,563,http://warrenkinsella.com/2019/03/the-liberal-lavscam-jonestown-massacre/,206,2019-03-02 09:33:00,Chris how many meetings by PMO staff Privy Clerk the Prime Minister other departmental staff does JWR have to hang in there and try to do her job and protect her staff And so you feel shes responsible to fix corruption at the highest level I believe thats exactly what shes been doing the better part of the past 6 months You wouldnt happen to be one of those guys on Butts speed dial as it relates to friendly Op Eds would you,0.207143,0.37362948
945,563,http://warrenkinsella.com/2019/03/the-liberal-lavscam-jonestown-massacre/,125,2019-03-02 12:03:00,Many Liberals in Toronto I speak to in Toronto are thoroughly pissed at Jody View right or wrong is that shes not a team player only became issue when she was moved to Veteran Affairs Yes and we all know how much the Annex gang is in touch with the rest of the country,0.080952,0.32168666
946,563,http://warrenkinsella.com/2019/03/the-liberal-lavscam-jonestown-massacre/,25,2019-03-02 15:43:00,If thats the view of many Liberals in Toronto then many Liberals in Toronto are partisan buttheads badly in need of a moral compass,0.075,0.29749218
947,563,http://warrenkinsella.com/2019/03/the-liberal-lavscam-jonestown-massacre/,14,2019-03-03 13:18:00,Typical TO Liberals think the country cares what they think JWR knew exactly what she was doing Her being there in cabinet prevented them from overriding the prosecutors decision for fear of what shed do and say Same goes for move to Vets She had the hammer  waited to see what he would do with justice Soon as Trudeau tried to use her in Vancouver she pulled the plug Such a smart lady,0.061905,0.21281435
948,563,http://warrenkinsella.com/2019/03/the-liberal-lavscam-jonestown-massacre/,160,2019-03-01 22:52:00,Trudeau threatened her and stabbed her in the back She turned around and stabbed him in the front The PMO is guilty of conspiracy to pervert the course of justice,-0.25,0.6115603
949,563,http://warrenkinsella.com/2019/03/the-liberal-lavscam-jonestown-massacre/,245,2019-03-01 22:57:00,I think the Liberal powers that be have dramatically overstepped what is right and proper Trudeau and those in his office and Cabinet have overplayed their hand JWR is honorable and is publically showing the corruption of the Liberal inner circle for what it is Rotten at the core The Liberals are not pursuing Sunny Ways now if they ever did Ie electoral reform aboriginal reconciliation the environment pipeline insanity If you want to chase what I think is the bad guy in this look at SNCLavalin IMHO as bad as they come IMO the Cons are dirty with the Liberals and SNC as well They got a sweetheart deal to buy AECL for negative 60M and then still get hundreds of millions s year from Parliament  If SNC moves from Canada all of the SNCAECL assets and IP should be repatriated ASAP If not that will be the true theft and crime Should Trudesu resign Perhaps Could he be defeated at the polls  I am hopeful By the Cons  I am fearful Wheres Waldo,-0.284921,0.28130093
950,563,http://warrenkinsella.com/2019/03/the-liberal-lavscam-jonestown-massacre/,183,2019-03-01 23:25:00,Speaking of Rule of Law httpsnationalpostcomnewspoliticsthetoriespassedameasuredesignedtocatchliberalscandalsthirteenyearslateritcaughtlavscam,0.0,0.030359654
951,563,http://warrenkinsella.com/2019/03/the-liberal-lavscam-jonestown-massacre/,246,2019-03-01 23:51:00,Pierre Jr looks bad as one does  Pierre Jr loses election to very bad man  Angry Liberals and sane Cons etc get very angry  Trudeau punted from great job  Leadershiyof Liberal Party of Canada is won by JWR  Voters who want Electoral Reform and Renewable Energy leadership elect JWR as PM  Happy people applaud  world is saved from Apocalypse Thank you,-0.0825,0.21686056
952,563,http://warrenkinsella.com/2019/03/the-liberal-lavscam-jonestown-massacre/,5,2019-03-02 00:51:00,DVK Am I the only unreasonable person to suggest that if they punt JWR from caucus it aint to punt her from caucus Its to torpedo her future LPC leadership bid,0.0,0.23286633
953,563,http://warrenkinsella.com/2019/03/the-liberal-lavscam-jonestown-massacre/,106,2019-03-02 13:30:00,But will they There are people openly saying that theyd vote for her as Prime Minister And many Liberals have been trying very hard to have it both ways what a surprise by saying they have faith in the PM but refusing to call JWR a liar  suggesting instead that she just perceived things differently or was telling her truth or similar garbage I think Liberals care about holding on to power If they believe that they stand a better chance in future elections with JWR  say 2023  they will be sure to keep her in the party Or welcome her back in the fold once the current leader is thrown out after losing in October,0.174621,0.2983282
954,563,http://warrenkinsella.com/2019/03/the-liberal-lavscam-jonestown-massacre/,5,2019-03-03 19:45:00,Vancouverois You know that Im hardly an impartial observer being a Liberal but I think Justin has to take the hit for the team He has to do what Ignatieff did to save the Liberal brand In other words the PM has to lead them into a losing election and then depart for educational pastures If Liberals are truly smart they will leave JWR alone and not remove her from caucus The party needs to remain credible in the publics eyes especially if Scheer can only manage a minority Then we must find our MacEachen and take Scheer down in the subsequent election under our new leader Sad for all the idealists out there but politics will always be a cynical proposition,-0.051659,0.28141278
955,563,http://warrenkinsella.com/2019/03/the-liberal-lavscam-jonestown-massacre/,247,2019-03-02 10:02:00,Delighted with your thinking Warren 9000 jobs lostRubbish Worthy Capital projects get financed and built regardless So with the jobs angle debunked we Canadians want a Rock for Attorny General Justin Trudeau jumps too quickly to the pulling of strings Seems not to be a real leader First the snap purchase of a pipeline that could have gone forward with a rerouting and a binding end date That would have cost zero tax dollars Second the jump to please SNC Lavalin by pushing and then removing Jody WilsonRaybould who is the best and most solid Attorney General that Canada could hope for These immature political moves cause thinking Canadian voters to vote NDP or Green and signal the end of the Trudeau  Liberal run Had Justin just stopped to think for a day or two it may have come to him that saving the day would simply mean admitting that pressuring Jody WilsonRaybould was an error and to restore her as Attorney General Justin would then be seen as a leader and not a puppet dancing on SNC Lavalin strings This is so obvious now to Canadian voters that the Liberal Party is doomed to failure this October Jody WilsonRaybould may eventually sue the Canadian Government for a huge settlement for crass unfair treatment and damages Goodbye Justin TG,0.143421,0.3809671
956,563,http://warrenkinsella.com/2019/03/the-liberal-lavscam-jonestown-massacre/,20,2019-03-02 11:39:00,The concern was the SNC would move its headquarters to London England That would mean the loss of head office jobs that Canada is sorely lacking in,-0.3125,0.12772118
957,563,http://warrenkinsella.com/2019/03/the-liberal-lavscam-jonestown-massacre/,77,2019-03-02 19:51:00,More specificallythat Quebec is lacking in,0.5,0.15388574
958,563,http://warrenkinsella.com/2019/03/the-liberal-lavscam-jonestown-massacre/,69,2019-03-02 20:52:00,IMO the Quebec government and the Caisse de depot which owns 20 of SNCL would not let SNCL move its headquarters to London without a massive fight Additionally SNCL cannot move its HQ out of Quebec until 2024 as per a loan agreement with the Caisse As such I dont see a move happening regardless of the outcome of this affair The threat of moving HQ is pure bluster,0.071429,0.32202268
959,563,http://warrenkinsella.com/2019/03/the-liberal-lavscam-jonestown-massacre/,5,2019-03-03 17:24:00,Jim I would argue that the Caisse has the short end of the stick What are Legault and the Caisse going to do IF Bruce and the board decide to hightail it to London Are they going to cancel those loans that keep Quebecers employed,0.0,0.22573811
960,563,http://warrenkinsella.com/2019/03/the-liberal-lavscam-jonestown-massacre/,20,2019-03-03 18:53:00,I asume that would place SNC in beech of contact worsening thier already notverygood name Vancouverois says  March 2 2019 at 132 pm Its still far too early to predict a Liberal loss in October This is a step in that direction but theres far too much time between now and then to guarantee that the tide wont turn in their favour once more,0.2,0.05610146
961,563,http://warrenkinsella.com/2019/03/the-liberal-lavscam-jonestown-massacre/,5,2019-03-04 00:22:00,Vancouverois I predicted Harpers loss before pretty much everybody Lets see if Ill be 2 for 2 in predicting a Scheer minority But as a Liberal Im comforted by Scheer as an ALREADY potential walkingmistakemagnet He goofed bigtime with WIPM,0.15,0.21311983
962,563,http://warrenkinsella.com/2019/03/the-liberal-lavscam-jonestown-massacre/,106,2019-03-05 00:51:00,When I am Prime Minister Thats certainly a mistake but its more than half a year until the vote  if he abandons that tone now I doubt it will be remembered by then,0.18254,0.06859753
963,563,http://warrenkinsella.com/2019/03/the-liberal-lavscam-jonestown-massacre/,248,2019-03-03 09:24:00,What I fond interesting about all this is that ultimately it is all about a procurement policy Why did they not quietly change the policy Why sneak a law through and then pressure with respect to that law It is interesting how laws are bent or ignored while policies are sacrosanct,0.25,0.070846684
964,562,http://warrenkinsella.com/2019/03/the-latest-shitty-liberal-attack-on-jody-wilson-raybould-that-dramatically-backfires-is-here/,249,2019-03-02 11:36:00,So lets just cut to the chase  forget all else What were the reasons the Director of Public Prosecutions did not choose to proceed with a Deferred Prosecution Agreement with SNCLavalin This is the real information inquiring minds are looking for Or as I suspect will her decision remain shrouded in mystery for millennia  or at least until someone in her office leaks it Gotta love Canadian politics And when will the collective we realize its all just a st sandwich with all the lawyers on one side all the politicians on the other with us in the middle,0.133594,0.4027715
965,562,http://warrenkinsella.com/2019/03/the-latest-shitty-liberal-attack-on-jody-wilson-raybould-that-dramatically-backfires-is-here/,14,2019-03-02 13:53:00,Reflect on this World Bank ban  corruption Bangladesh Bribery in Libya  at 13billion McGill Health Center 23 M kickback to Michel Fournier Chretien ex C of S on 123 M bridge contract Smuggling of Qaddafi family to Mexico Thousands of  illegally to LPC And this SNC  DPA Patricia Hughes Founding Executive Director Law Commission of Ontario 20072015 if the organization is alleged to have committed an offence under section 3 or 4 of the Corruption of Foreign Public Officials Act the prosecutor must not consider the national economic interest the potential effect on relations with a state other than Canada or the identity of the organization or individual involved This would apply in the SNCLavalin case Re jobs in Quebec etc DPP Roussel not allowed to consider that See corruption of foreign public officials ie World Bank ban  Bangladesh Bribery in Libya,-0.079545,0.22667965
966,562,http://warrenkinsella.com/2019/03/the-latest-shitty-liberal-attack-on-jody-wilson-raybould-that-dramatically-backfires-is-here/,5,2019-03-02 14:22:00,On Reflection 1 I doubt there is any precedent where the DPP has done so in the past but I could be wrong It would surprise me if Roussel released anything,-0.375,0.0939995
967,562,http://warrenkinsella.com/2019/03/the-latest-shitty-liberal-attack-on-jody-wilson-raybould-that-dramatically-backfires-is-here/,5,2019-03-02 14:40:00,For starters it would likely prejudice the case in FC It would also violate SCP,0.0,0.27860802
968,562,http://warrenkinsella.com/2019/03/the-latest-shitty-liberal-attack-on-jody-wilson-raybould-that-dramatically-backfires-is-here/,206,2019-03-02 12:41:00,Apparently you need to reflect some more notwithstanding your moniker Do require more evidence shoveled onto the steaming hulking pile of smelly poo and that is known and undisputed about SNC Lavalin And you would have plugged your nose and proceeded with a DPA No its not about lawyers and politicians Its about corruption and the Rule of Law You best do a little more reflecting before you submit that OpEd,0.39375,0.5014719
969,562,http://warrenkinsella.com/2019/03/the-latest-shitty-liberal-attack-on-jody-wilson-raybould-that-dramatically-backfires-is-here/,250,2019-03-02 18:58:00,Without flaming Max I would suggest he read my comment again The point I was making was that according to the legislation its the Director of Public Prosecutions Kathleen Roussel who in concert with her staff make the decision as to offer a Deferred Prosecution Agreement to an offending company JWR was simply as her duty as the Attorney General is spelled out in the legislation reviewing the decision of the Director of Public Prosecutions which she obviously must have agreed with I assume that both made their respective decisions based on the information available to them which would have been much more than that which is available to us So these nondisclosed tidbits are what inquiring minds would like to learn about Finally if I was so inclined I would also address your points about corruption and the Rule of Law but I gave up many years ago caring about the lives and thoughts of politicians lawyers and blowhards Or to paraphrase something that I think Warren would agree with its all about the 5 Of course Im talking here about the MC5 who lit the greatest flame to my consciousness and conscience,0.247917,0.18562928
970,562,http://warrenkinsella.com/2019/03/the-latest-shitty-liberal-attack-on-jody-wilson-raybould-that-dramatically-backfires-is-here/,206,2019-03-02 12:52:00,An Inconvenient Truth That about sums up who and what JWR is eh Warren Come to think of it Trump and Trudeau have a lot in common Who knew Both lie Both treat woman badly Both bully Both have henchmen to do their dirty work Both make promises they have no intention of keeping Both perpetuate fake news aka friendly OpEds in Canada Both will do whatever it takes for VOTES and get Reelected Sad And here comes Butts Circling back to go nuclear Trudeau is all in now The same guy who professes to have done nothing wrong inexplicably quit his job so as not to be a distraction to the vital work of his best bud Justin has a change of heart Whereas he slipped out of dodge without facing the media nor volunteering to appear before the CommissionCommittee with full benefit of JWR going first now has found his perspective and opinion and facts Bring it on Gerry For now it truly is about votes and elections And Papineau And the Assembly of First Nations is watching,-0.123437,0.3616788
971,562,http://warrenkinsella.com/2019/03/the-latest-shitty-liberal-attack-on-jody-wilson-raybould-that-dramatically-backfires-is-here/,251,2019-03-31 01:06:00,You are so right I have been saying this from the beginning While at the complete opposite ends of the political spectrum Trump and Trudeau are using the same tactics Both are spoiled rich kids not used to being told no Both have tantrums when they dont get their own way neither are very bright I only hope with the next elections North America finds its way out of this mess,0.197013,0.124182396
972,562,http://warrenkinsella.com/2019/03/the-latest-shitty-liberal-attack-on-jody-wilson-raybould-that-dramatically-backfires-is-here/,88,2019-03-02 18:06:00,httpwwwmsncomencanewspoliticshowindigenousbighouselawsshapedjodywilsonraybouldarBBUgK3uliAAggXBVocidiehp,0.0,0.0
973,562,http://warrenkinsella.com/2019/03/the-latest-shitty-liberal-attack-on-jody-wilson-raybould-that-dramatically-backfires-is-here/,139,2019-03-02 20:25:00,if you dig deeper you will see there is a tension in big house between following guidelines laid out by matriarchy and the need to acquire new resources which violate those guidelines,0.045455,0.13296704
974,562,http://warrenkinsella.com/2019/03/the-latest-shitty-liberal-attack-on-jody-wilson-raybould-that-dramatically-backfires-is-here/,75,2019-03-02 21:27:00,These guys might as well piss into the wind for all the good it will do them No one believes them because theyve lost credibility and trust with the public Defeating them in the next election isnt enough If the RCMP determines theres sufficient evidence to lay charges then we want the fu  ers put on trial and conceivably locked up,0.16,0.43699664
975,562,http://warrenkinsella.com/2019/03/the-latest-shitty-liberal-attack-on-jody-wilson-raybould-that-dramatically-backfires-is-here/,252,2019-03-03 14:03:00,I was not surprised when I heard that Morneaus Chief of Staff Ben Chin was ramping up the pressure on Puglaas Chin is a Britishstyle political staffer which implies antiquated management and negotiating techniques Now that Butts is gone Chin could be behind much of which is coming out of Ottawa now The Liberal Party of Canada would do well to exile Chin to some diplomatic posting in a place which is at the antipodes of Canada,-0.0625,0.2774616
976,559,http://warrenkinsella.com/2019/03/lavscam-in-20-words/,104,2019-03-03 15:09:00,Wouldnt ya luv ta be a fly on the wall at the next caucus meeting,0.4,0.13024347
977,559,http://warrenkinsella.com/2019/03/lavscam-in-20-words/,5,2019-03-03 17:07:00,Joseph Nothing will happen to change things if cabinet does not take the lead Caucus will remain gutless unless ministers act now,0.0,0.22228701
978,559,http://warrenkinsella.com/2019/03/lavscam-in-20-words/,2,2019-03-03 15:32:00,I disagree This kind of politics involving the LPC and the former PCPC has been going on for about 70 years,0.3,0.08453521
979,559,http://warrenkinsella.com/2019/03/lavscam-in-20-words/,2,2019-03-03 15:40:00,And that the justice minister was of a certain race gender and from the west is irrelevant except that it might explain why she resisted the pressure to participate in this crime against Canada,-0.142857,0.19402519
980,559,http://warrenkinsella.com/2019/03/lavscam-in-20-words/,106,2019-03-03 17:30:00,I disagree It is relevant because the Trudeauites made such a big deal about how significantly they were demonstrating their commitment to social justice by appointing her  only to prove in the end that it was only for show They only wanted her as window dressing nothing more,0.14537,0.1487724
981,559,http://warrenkinsella.com/2019/03/lavscam-in-20-words/,132,2019-03-03 18:19:00,The gender and race of the former AGJustice Minister is only relevant to present the fundamental hypocrisy of the Liberal agenda on feminism and reconciliation Other than that it has nothing to do with the underlying immorality of the people who will do anything to stay in power,0.055,0.28162095
982,559,http://warrenkinsella.com/2019/03/lavscam-in-20-words/,5,2019-03-04 00:04:00,Ron And recent prime ministers wouldnt have done anything and everything to stay in power Read OldStock Canadians Troops in the Cities Is This A Prime Minister etc,0.0,0.11545953
983,559,http://warrenkinsella.com/2019/03/lavscam-in-20-words/,17,2019-03-04 19:44:00,Harper was the one who brought in the law to separate prosecution from the AG National Post had a good article last week  Harper set a corruption trap and caught a Liberal This change plus the Ethics Act were in place for 9 years and not a single Harper Minister was caught in it I think a former MP was Now just over 3 years later they have caught Trudeau 5 times Morneau once and then this mother of all scandals occurred Id say the evidence suggests that Harper would have never done this,0.147143,0.1646157
984,559,http://warrenkinsella.com/2019/03/lavscam-in-20-words/,5,2019-03-04 21:30:00,Walter I accept your point Its a fair one Dave says  March 3 2019 at 533 pm httpwwwmsncomencanewspoliticsnewattorneygeneralunderthethumboftrudeausaystorycandicebergenonsnclavalinarBBUjLOxliAAggNb9ocidiehp,0.7,0.048446022
985,559,http://warrenkinsella.com/2019/03/lavscam-in-20-words/,21,2019-03-03 17:38:00,The best part of this scandal is that no one on the PMO seem to expected JWR to actually be competent rather than a token of its meta progressive righteousness She could not have been more compelling in her presentation last week So rather than focus on Team Trudeaus setup of an indigenous woman for a fall consider the victory of intelligence and integrity against manipulation and entitlement,0.366667,0.16985391
986,559,http://warrenkinsella.com/2019/03/lavscam-in-20-words/,253,2019-03-03 17:55:00,There was no crime It is not illegal to suggest a course of action prescribed in the statutes Unethical perhaps but ultimately this was a political decision and in Oct Canadians are going to render a verdict,0.0875,0.18025865
987,559,http://warrenkinsella.com/2019/03/lavscam-in-20-words/,2,2019-03-04 01:13:00,Depends on what SNC lavalin did to get the pm pmo et al to do the pressuring And they are Global experts  criminally so  at doing just that,-0.2,0.23580253
988,559,http://warrenkinsella.com/2019/03/lavscam-in-20-words/,5,2019-03-04 07:31:00,Gord Careful You dont want to be on the receiving end of corporate LC,-0.05,0.22784692
989,559,http://warrenkinsella.com/2019/03/lavscam-in-20-words/,5,2019-03-03 23:29:00,Scheer is already making a big mistake by prematurely feeling his oats When Im prime minister Yada yadayada He is so far electorally undeserving of the position Just a tad arrogant nestce pas,0.05,0.32205892
990,559,http://warrenkinsella.com/2019/03/lavscam-in-20-words/,4,2019-03-04 08:09:00,Large majority of Canadians now thinking that of our current PM Too early for any predictions however as a card carrying Conservative Im interested to see Scheers platforms and vision if it is what I think it is then Ill be very disappointed and protest vote again with a Green vote No amount of spin can refute that this will cost the Libs votes and seats up to Andrew Scheer now on just how many votes and seats,-0.015816,0.14604694
991,559,http://warrenkinsella.com/2019/03/lavscam-in-20-words/,5,2019-03-04 21:34:00,billg Agreed No question the seat count will be at the very least discouraging if not disastrous for this government,-0.02,0.2176819
992,559,http://warrenkinsella.com/2019/03/lavscam-in-20-words/,198,2019-03-04 08:55:00,That sound you hear is the NDP drawing a breath as it regains its strength,0.4,0.16418713
993,559,http://warrenkinsella.com/2019/03/lavscam-in-20-words/,5,2019-03-04 21:35:00,B Yeah they are off rockbottom for sure,0.5,0.1433558
994,557,http://warrenkinsella.com/2019/03/lavscam-telford-op-ed-watch/,98,2019-03-04 11:10:00,Another Telford OpEd Barbara Yaffe in the Globe httpswwwtheglobeandmailcomopinionarticlelookawaytheresnoscandalhere,0.0,0.2914073
995,557,http://warrenkinsella.com/2019/03/lavscam-telford-op-ed-watch/,132,2019-03-04 13:55:00,Sheila Copps as an objective columnist Now that is a stretch,0.0,0.32136905
996,557,http://warrenkinsella.com/2019/03/lavscam-telford-op-ed-watch/,104,2019-03-04 14:28:00,Warren thankyou for offering a repository for the names of all Telfords stenographers,0.0,0.07547147
997,557,http://warrenkinsella.com/2019/03/lavscam-telford-op-ed-watch/,206,2019-03-04 14:42:00,I gather Christy Clark is piling on from afar as well Trying to prop up Ben Chin her former fartcatcher and chip away at JWR character Good luck with that,0.35,0.08738589
998,557,http://warrenkinsella.com/2019/03/lavscam-telford-op-ed-watch/,5,2019-03-04 21:42:00,If these people really think the way it has been reported theyre not tone deaf  theyre stone cold deaf,-0.2,0.31513938
999,556,http://warrenkinsella.com/2019/03/your-morning-lavscam-roundup/,88,2019-03-04 08:37:00,But the Grit brand will be further weakened by still more allegations to come of unseemly conduct by Trudeau and the Prime Ministers Office PMO  Very interesting statement,0.383333,0.06665375
1000,556,http://warrenkinsella.com/2019/03/your-morning-lavscam-roundup/,Blogger,2019-03-04 08:54:00,Norman trial Same issues same people involved in PMO And two strong and brilliant woman in either case Jody WilsonRaybould and Marie Heinen,0.333333,0.1965415
1001,556,http://warrenkinsella.com/2019/03/your-morning-lavscam-roundup/,223,2019-03-04 11:09:00,Marie Heinen  that is fucking awesome,1.0,0.59545565
1002,556,http://warrenkinsella.com/2019/03/your-morning-lavscam-roundup/,5,2019-03-04 21:45:00,Yeah IMHO Norman will make SNCL look like a tempest in a tea pot Incredibly painful days ahead,-0.7,0.21020482
1003,556,http://warrenkinsella.com/2019/03/your-morning-lavscam-roundup/,254,2019-03-04 09:02:00,From the Guardian in UK httpswwwtheguardiancomcommentisfree2019mar01justintrudeaudisgraceunicornpoliticalscandalcanadian,0.0,0.034269296
1004,556,http://warrenkinsella.com/2019/03/your-morning-lavscam-roundup/,99,2019-03-04 09:02:00,Did you see the Barbara Yaffe editorial in the Globe that reduced the whole sordid mess to WilsonRayboulds being nagged httpswwwtheglobeandmailcomopinionarticlelookawaytheresnoscandalhere,0.0125,0.22140712
1005,556,http://warrenkinsella.com/2019/03/your-morning-lavscam-roundup/,Blogger,2019-03-04 10:55:00,Yeah Copps too Lots of femaleauthored opeds this morning huh Im sure its all a great big coincidence,0.433333,0.11967295
1006,556,http://warrenkinsella.com/2019/03/your-morning-lavscam-roundup/,242,2019-03-04 12:56:00,And here is the most obvious oped in the red Star by Heather Mallick asking Canadians to forget this and look at Trump httpswwwthestarcomopinionstarcolumnists20190301snclavalincontroversyjustputittobedhtml Nonforgetting the continuous Chantal Hebert posts on her tweets from Quebecer columnists praising SNC and bashing JWR,0.166667,0.19194357
1007,556,http://warrenkinsella.com/2019/03/your-morning-lavscam-roundup/,242,2019-03-04 10:44:00,Unfortunately as per Nanos Poll who has lots of credibility SNC scandal will impact the vote of only 1 in 4 Canadians You can bet this will have even less impact once we get closer to the election Harper didnt win because of Ad scam but because he offered a methodical 5 step plan that included 2 drop in HST and tax breaks directly to families Trudeau won because he offered modest 10 billion deficit and growth Had Harper focused on his 0 deficit best economy in G7 and the newly European agreement instead of his Trudeaunotready obsession he may be still in power  at least as minority Next lection will be won by whoever offers better economical plan not less scandals Its the economy stupid At the end the electorate consider all politicians corrupt and look for the ones who can benefit them more On that matter the Liberals have a landslide advantage through all kind of freebees and irresponsible new expenses If Sheer can offer something reasonable and substantial plan he may have a chance If he focus on scandals Liberals will bounce back,0.097865,0.36971274
1008,556,http://warrenkinsella.com/2019/03/your-morning-lavscam-roundup/,255,2019-03-04 12:53:00,This comment is not going to age well,0.0,0.08164924
1009,556,http://warrenkinsella.com/2019/03/your-morning-lavscam-roundup/,242,2019-03-04 13:54:00,There nothing more in me that would like to see this fraud of PM gone However I am stating the obvious in the Canadian politics and electorate Trudeau is copying Obamas playbook for reelectionPander to social activists and minorities Distribute goodies Vilify the alternative Sheer Request more time to terminate his social revolution yes we can but we need more time,0.22381,0.19223297
1010,556,http://warrenkinsella.com/2019/03/your-morning-lavscam-roundup/,5,2019-03-04 21:51:00,Charles Copying the Obama playbook is one thing Having people likely staring down various Sections of the CC is another thing altogether,-0.051852,0.14885366
1011,556,http://warrenkinsella.com/2019/03/your-morning-lavscam-roundup/,106,2019-03-04 15:21:00,That 1 in 4 seems to be only the beginning Stay tuned,0.0,0.0639162
1012,556,http://warrenkinsella.com/2019/03/your-morning-lavscam-roundup/,5,2019-03-04 21:52:00,Vancouverois You bet,0.0,0.17897935
1013,556,http://warrenkinsella.com/2019/03/your-morning-lavscam-roundup/,15,2019-03-04 11:07:00,Trudeau only lifted the waiver on what JWR could say up to the time she was demoted from the Justice portfolio but its still in place for whatever transpired afterwards So  what is so awful that he doesnt want her to talk about Her testimony was damaging  are we to infer that what she isnt allowed to say is even more damaging,-0.166667,0.2571208
1014,556,http://warrenkinsella.com/2019/03/your-morning-lavscam-roundup/,Blogger,2019-03-04 11:19:00,I believe he was trying to manage her testimony and offering her a quid pro quo And that happened while she was at VA and thats what he doesnt want to come out Its never the breakin Its always the coverup,0.0,0.12139491
1015,556,http://warrenkinsella.com/2019/03/your-morning-lavscam-roundup/,5,2019-03-04 21:54:00,Montralaise Some assumptions are less unreasonable than others,-0.166667,0.16165823
1016,556,http://warrenkinsella.com/2019/03/your-morning-lavscam-roundup/,85,2019-03-04 12:39:00,The Gropenfeuhrer has a history of using indigenous folks as props Thus we saw his use of Patrick Brazeau who fit the narrative so he could try and look tough to prop up his image Thus we see how he appointed Jody WilsonRaybould as AG in order to fit his diversityfeminist facade When he no longer needed to do so he jettisoned her This man is a vile hypocritehow anyone with any sense of morality can support him is beyond me,0.137037,0.4477321
1017,556,http://warrenkinsella.com/2019/03/your-morning-lavscam-roundup/,54,2019-03-04 13:27:00,Remember Chief Theresa Spence the remarkably well fed hunger striker from the Attawapiskat band The opposition parties of the day led by Bob Rae and Thomas Mulcair shamelessly exploited that situation to their own political advantage Trudeau just has taken virtue signaling to a new level ultimately every move made for political gain,0.247727,0.24482399
